Unique ID;Player;Club;Best Pos;Age;Transfer Value;Preferred Foot;Appearances;Minutes;Goals;xG;Shots;ShT;Conv %;Goals per 90 minutes;xG/90;Drb/90
45112057;Keisuke Osako;VfL Wolfsburg;GK;26;€7M - €8.4M;Right-Footed Only;4;283;0;0;0;0;0%;0.0;0.0;0.0
43081390;Roberto Gagliardini;Hellas Verona;DM;32;Not for Sale;Right-Footed;0 (2);23;0;0;0;0;0%;0.0;0.0;0.0
75000261;Alexis Sánchez;Sevilla;ST (C);37;€425K;Right-Footed;1 (13);348;3;1.66;10;6;30%;0.8;0.4;0.5
28104130;Caoimhin Kelleher;Brentford;GK;27;€23M - €34M;Right-Footed Only;35;3143;0;0;0;0;0%;0.0;0.0;0.0
43143925;Martin Valjent;Mallorca;D (R);30;€17M - €20M;Right-Footed;29 (6);2790;1;1.28;8;3;13%;0.0;0.0;0.0
66014588;Hwang Hee-Chan;Wolves;AM (L);30;€7.8M - €11.5M;Right-Footed;38;2867;3;3.7;41;22;7%;0.1;0.1;1.7
2000055184;Bilal El Khannouss;VfB Stuttgart;AM (C);22;€13.5M - €20M;Right-Footed;45;3452;6;8.56;86;27;7%;0.2;0.2;2.1
2000162930;Petar Sučić;Blu-neri;M (C);22;€48M - €71M;Right-Footed;23 (29);2544;4;3.81;33;14;12%;0.1;0.1;0.1
67294055;Sergi Cardona;Villarreal;D (L);26;€46M - €58M;Left-Footed;39;3425;0;0.19;4;1;0%;0.0;0.0;1.1
2000193961;Ibrahim Maza;Bayer 04 Leverkusen;AM (C);20;€66M - €80M;Right-Footed;41 (1);3396;7;7.55;70;26;10%;0.2;0.2;1.7
92021718;Emre Can;Borussia Dortmund;D (C);32;€10M - €15.5M;Right-Footed;23;1830;0;1.12;7;1;0%;0.0;0.1;0.0
2000121309;Ismaël Koné;Sassuolo;M (C);23;€12M - €14.5M;Right-Footed;22 (14);2233;0;0.65;14;4;0%;0.0;0.0;0.0
43500350;Wilfried Gnonto;Leeds;AM (L);22;€32M - €46M;Right-Footed;41;2445;1;3.72;23;5;4%;0.0;0.1;3.5
36116501;Konstantinos Mavropanos;West Ham;D (C);28;€4.2M - €8M;Right-Footed;9 (8);916;0;0.91;7;1;0%;0.0;0.1;0.1
14077011;Nicolás Domínguez;Nott'm Forest;DM;27;€26M - €32M;Right-Footed;3 (12);414;0;0.98;7;1;0%;0.0;0.2;0.9
54009099;Łukasz Skorupski;Bologna;GK;35;€375K - €3.8M;Right-Footed;47;4230;0;0;0;0;0%;0.0;0.0;0.0
16096614;Florian Grillitsch;BRG;DM;30;€21M - €31M;Right-Footed;37;3071;0;0.46;6;1;0%;0.0;0.0;0.1
43017197;Pierre-Emerick Aubameyang;Olympique de Marseille;ST (C);36;€650K - €1.4M;Right-Footed;19 (21);1879;11;7.02;80;37;14%;0.5;0.3;0.6
83297510;Lukáš Horníček;BRG;GK;23;€39M - €58M;Right-Footed Only;41;3720;0;0;0;0;0%;0.0;0.0;0.0
48042204;Martin Terrier;Bayer 04 Leverkusen;AM (L);29;€5.6M - €8.4M;Right-Footed;0 (5);117;0;1.13;7;2;0%;0.0;0.9;0.8
48044499;Jean-Clair Todibo;West Ham;D (C);26;€31M - €39M;Right-Footed;40;3364;0;0.71;7;0;0%;0.0;0.0;0.1
2000104850;Mathys Tel;Spurs;AM (L);21;€30M - €43M;Right-Footed;0 (15);331;2;2.4;18;10;11%;0.5;0.7;0.5
37005659;Marco Bizot;Aston Villa;GK;35;€275K - €2.8M;Right-Footed;4;360;0;0;0;0;0%;0.0;0.0;0.0
2000178777;Kosta Nedeljković;RB Leipzig;D (R);20;€30M - €36M;Right-Footed;2 (7);288;0;0.06;2;0;0%;0.0;0.0;1.2
28030268;Callum Wilson;West Ham;ST (C);34;€2.5M;Right-Footed;0 (22);415;1;0.75;11;5;9%;0.2;0.2;0.0
28095352;David Brooks;Bournemouth;AM (R);28;€11M;Left-Footed;3 (27);1051;1;3.24;34;9;3%;0.1;0.3;4.5
93031462;Emil Krafth;Newcastle;D (R);31;€170K;Right-Footed;2 (6);446;1;0.35;3;1;33%;0.2;0.1;0.2
12091814;Dango Ouattara;Brentford;AM (R);24;€47M - €67M;Left-Footed;14 (12);1183;2;4.29;24;5;8%;0.2;0.3;3.0
2000069643;Mohamed Amoura;VfL Wolfsburg;AM (L);26;€23M - €29M;Right-Footed;30;2177;4;6.12;62;31;6%;0.2;0.3;2.9
2000245263;Johan Manzambi;Sport-Club Freiburg;M (C);20;€52M - €65M;Right-Footed;29 (6);2547;4;4.84;50;11;8%;0.1;0.2;0.5
2000265865;Rodrigo Mora;FC Porto;AM (L);19;€115M - €138M;Right-Footed;11 (15);979;2;2.75;25;9;8%;0.2;0.3;0.7
31041522;Adam Hložek;TSG Hoffenheim;AM (C);23;€8.2M - €12.5M;Right-Footed;2 (4);177;0;0.34;3;1;0%;0.0;0.2;3.1
29165656;Ryan Sessegnon;Fulham;WB (L);26;€31M - €47M;Left-Footed;5 (3);405;0;0.64;5;1;0%;0.0;0.1;2.2
718272;Łukasz Fabiański;West Ham;GK;41;€350K - €3.5M;Right-Footed Only;2;180;0;0;0;0;0%;0.0;0.0;0.0
91184334;Maduka Okoye;Udinese;GK;26;€475K - €4.7M;Right-Footed Only;26;2340;0;0;0;0;0%;0.0;0.0;0.0
2000254793;Sverre Nypan;Man City;M (C);19;€31M - €37M;Uses Both Feet;1 (5);97;0;0.87;2;1;0%;0.0;0.8;0.9
29114971;Corentin Tolisso;OL;M (C);31;€9.4M - €12M;Right-Footed;30 (1);2274;2;2.29;19;5;11%;0.1;0.1;0.3
49050736;Adrien Truffert;Bournemouth;D (L);24;€48M - €69M;Left-Footed;40;3422;0;1.35;8;2;0%;0.0;0.0;1.3
28100477;Joe Rodon;Leeds;D (C);28;€11M;Right-Footed;10 (3);1067;0;0.57;5;0;0%;0.0;0.0;0.0
53174131;Victor Boniface;SV Werder Bremen;ST (C);25;€600K - €4.6M;Right-Footed;22 (6);1332;4;2.67;30;16;13%;0.3;0.2;1.2
2000143029;Gonzalo;R. Madrid;ST (C);22;€39M - €47M;Right-Footed;8 (11);795;4;3;21;12;19%;0.5;0.3;0.8
67276482;Ander Barrenetxea;Real San Sebastián;AM (L);24;€47M - €70M;Right-Footed;7 (6);710;0;0.39;6;0;0%;0.0;0.0;2.9
83174759;Fábio Vieira;Hamburger SV;AM (C);26;€12M - €14.5M;Left-Footed;14;1057;3;1.82;23;11;13%;0.3;0.2;3.4
14080605;Marcos Senesi;Bournemouth;D (C);29;€42M - €50M;Left-Footed;40;3533;1;1.7;9;3;11%;0.0;0.0;0.1
29090530;Solly March;Brighton;AM (R);31;€28M - €41M;Left-Footed;2 (11);321;1;1.4;11;3;9%;0.3;0.4;3.4
85128159;Tanguy Ndombele;OGC Nice;M (C);29;€8K - €75K;Right-Footed;1 (5);68;0;0;0;0;0%;0.0;0.0;0.0
45111868;Ayase Ueda;Feyenoord;ST (C);27;€23M - €35M;Right-Footed;40;3458;18;17.75;146;56;12%;0.5;0.5;0.6
18083577;Wout Faes;AS Monaco;D (C);28;€14.5M - €17.5M;Right-Footed;38;3317;2;1.52;14;5;14%;0.1;0.0;0.1
98015432;Berat Djimsiti;Bergamo;D (L);33;Not for Sale;Right-Footed;45 (1);4052;1;2.23;16;3;6%;0.0;0.0;0.0
29219115;Flavien-Enzo Boyomo;Atlético Pamplona;D (R);24;€52M;Right-Footed;34;2954;1;1.56;18;8;6%;0.0;0.0;0.4
43390774;Samuele Ricci;Casciavit;DM;24;€12.5M - €18.5M;Right-Footed;19 (27);2514;1;0.74;13;4;8%;0.0;0.0;0.0
63002306;Martin Dúbravka;Burnley;GK;37;€0 - €70K;Right-Footed;40;3600;0;0;0;0;0%;0.0;0.0;0.0
45104245;Ao Tanaka;Leeds;DM;27;€29M - €35M;Right-Footed;34 (4);2978;2;4.57;47;17;4%;0.1;0.1;0.0
67063007;Sergi Roberto;Como;DM;34;€425K;Right-Footed;3 (14);401;0;0;1;0;0%;0.0;0.0;0.2
29080394;Adam Webster;Brighton;D (C);31;€22M - €32M;Right-Footed;0 (1);37;0;0;0;0;0%;0.0;0.0;0.0
57137478;Marius Marin;Pisa;DM;27;€1.8M;Right-Footed;21 (1);1709;2;0.79;13;4;15%;0.1;0.0;0.2
18111484;Johan Bakayoko;RB Leipzig;AM (R);23;€28M - €41M;Left-Footed;8 (21);1413;6;3.24;40;18;15%;0.4;0.2;4.3
49060523;Farès Chaïbi;Eintracht Frankfurt;AM (C);23;€10M - €13M;Right-Footed;6 (11);720;1;1.48;12;4;8%;0.1;0.2;0.4
49061476;Yoan Bonny;Blu-neri;ST (C);22;€52M - €78M;Right-Footed;5 (15);774;10;3.66;35;21;29%;1.2;0.4;0.3
19391095;Richard Ríos;Benfica;DM;26;€14.5M;Right-Footed;11 (12);1153;3;2.87;23;9;13%;0.2;0.2;0.0
37050603;Albert Guðmundsson;Fiorentina;AM (C);28;€9.8M;Right-Footed;18 (27);1738;8;8.05;58;27;14%;0.4;0.4;1.0
45111009;Ryuya Nishio;LOSC;D (R);25;€7.2M - €8.6M;Right-Footed;5 (6);645;0;0.65;2;1;0%;0.0;0.1;0.1
37059452;Pascal Struijk;Leeds;D (C);26;€33M - €49M;Left-Footed;38;3157;0;0.87;8;1;0%;0.0;0.0;0.0
91132680;Benjamin Henrichs;RB Leipzig;D (R);29;€18.5M - €28M;Right-Footed;16 (1);1369;0;1.31;7;1;0%;0.0;0.1;0.7
43061433;Davide Zappacosta;Bergamo;D (R);33;€2M - €4.1M;Right-Footed;20 (8);1504;0;0;0;0;0%;0.0;0.0;1.9
45111315;Yuki Soma;Brest;AM (L);29;€9.4M - €12M;Right-Footed;14;1109;3;2.04;21;7;14%;0.2;0.2;1.9
43372948;Nicolò Fagioli;Fiorentina;M (C);25;€10.5M - €15.5M;Right-Footed;47;3199;2;1.31;13;3;15%;0.1;0.0;0.2
92065436;Tim Kleindienst;Borussia M'gladbach;ST (C);30;€21M - €32M;Uses Both Feet;22;1924;11;7.35;72;35;15%;0.5;0.3;0.6
49043189;Georges Mikautadze;Villarreal;ST (C);25;€44M - €53M;Right-Footed;17 (25);2173;11;8.91;84;46;13%;0.5;0.4;1.0
72044871;Alejandro Zendejas;Everton;M (C);28;€8M - €10M;Left-Footed;1 (8);255;1;1.35;8;3;13%;0.4;0.5;3.9
24051635;Kristijan Jakić;FC Augsburg;DM;29;€5.2M - €6.4M;Right-Footed Only;32 (1);2670;1;0.84;14;3;7%;0.0;0.0;0.1
29123128;Dominic Calvert-Lewin;Leeds;ST (C);29;€24M - €36M;Right-Footed;33 (1);2374;8;11.35;89;33;9%;0.3;0.4;0.5
49056369;Hannibal;Burnley;AM (C);23;€38M - €45M;Right-Footed;40 (1);3570;8;7.68;62;22;13%;0.2;0.2;1.3
67191561;Luis Milla;Getafe;M (C);31;€11M - €13.5M;Right-Footed;35;2777;1;1.32;13;3;8%;0.0;0.0;0.0
43425834;Matteo Ruggeri;A. Madrid;WB (L);23;€39M - €59M;Left-Footed;39 (4);3582;2;0.35;4;2;50%;0.1;0.0;0.6
2000097929;Niccolò Pisilli;AS Roma;M (C);21;€22M - €27M;Right-Footed;4 (10);576;1;0.4;7;3;14%;0.2;0.1;0.3
2000195626;Yankuba Minteh;Brighton;AM (R);21;€52M - €78M;Left-Footed;40 (1);3362;6;9.13;72;19;8%;0.2;0.2;4.0
37051305;Arnaut Danjuma;Valencia;AM (L);29;€12M - €14.5M;Right-Footed;19 (6);1346;1;0.7;10;4;10%;0.1;0.0;4.4
19183676;Fabinho;Ajax;DM;32;€17M - €26M;Right-Footed;14;1110;1;0.46;6;2;17%;0.1;0.0;0.1
93052050;Jesper Karlström;Udinese;M (C);30;€6.2M - €9.2M;Right-Footed;37;2975;0;0.5;4;0;0%;0.0;0.0;0.1
67118372;Sergi Darder;Mallorca;M (C);32;€15.5M - €23M;Right-Footed;37 (2);3000;1;2.93;19;5;5%;0.0;0.1;0.1
2000381365;Ayyoub Bouaddi;LOSC;M (C);18;€122M - €146M;Right-Footed;11 (22);1278;0;1.35;13;1;0%;0.0;0.1;0.2
19042304;Juan Jesus;Parthenope;D (L);34;€30K - €300K;Left-Footed Only;41;3658;0;1.21;16;2;0%;0.0;0.0;0.0
2000045005;Noah Sadiki;Sunderland;DM;21;€46M - €55M;Right-Footed;26 (1);2076;1;1.47;7;2;14%;0.0;0.1;0.1
36137588;Tasos Douvikas;Como;ST (C);26;€14.5M - €22M;Right-Footed;36 (2);3130;12;11.01;113;40;11%;0.3;0.3;0.5
2000103798;Chemsdine Talbi;Sunderland;AM (R);21;€39M - €58M;Right-Footed;43;2687;4;3.74;35;14;11%;0.1;0.1;3.8
29127852;Lewis Cook;Bournemouth;M (C);29;€39M - €58M;Right-Footed;37 (1);3158;2;2.21;18;5;11%;0.1;0.1;0.0
85094652;Séko Fofana;FC Porto;DM;31;€110K - €6.6M;Right-Footed;6 (22);986;1;1.93;11;4;9%;0.1;0.2;0.0
29126231;Kyle Walker-Peters;West Ham;D (R);29;€9.4M - €12M;Right-Footed;31 (3);2717;0;0.71;8;2;0%;0.0;0.0;0.9
49048461;Lucien Agoumé;Sevilla;DM;24;€36M - €43M;Right-Footed;36;3082;0;1.77;11;3;0%;0.0;0.1;0.2
14181374;Nehuén Pérez;FC Porto;D (C);25;€31M - €46M;Right-Footed;22 (7);2254;0;0.68;9;3;0%;0.0;0.0;0.0
49060933;Maxime Estève;Burnley;D (C);24;€30M - €36M;Left-Footed;40;3408;1;1.14;12;4;8%;0.0;0.0;0.0
90055302;Che Adams;Torino;ST (C);29;€600K - €7.6M;Right-Footed;24 (3);2101;10;5.6;57;35;18%;0.4;0.2;0.7
8169215;Axel Witsel;Girona;DM;37;€2K - €22K;Right-Footed;5 (25);764;0;0.47;4;0;0%;0.0;0.1;0.1
2000205927;Jobe Bellingham;Borussia Dortmund;DM;20;€50M - €63M;Right-Footed;4 (9);494;1;0.73;8;1;13%;0.2;0.1;0.0
85051578;Sébastien Haller;FC Utrecht;ST (C);31;€300K - €8.4M;Right-Footed;21 (10);1555;8;8.9;64;24;13%;0.5;0.5;0.2
85140415;Issa Diop;Fulham;D (C);29;€425K - €4.1M;Right-Footed Only;5;450;0;0.11;1;0;0%;0.0;0.0;0.0
28115792;Neco Williams;Nott'm Forest;WB (R);25;€32M - €47M;Right-Footed;39;3063;0;0.77;7;1;0%;0.0;0.0;3.4
37055855;Ramiz Zerrouki;FC Twente;DM;28;€6.8M - €8.4M;Right-Footed;33;2878;1;1.66;21;3;5%;0.0;0.1;0.1
2000182819;Leny Yoro;Man Utd;D (C);20;€55M - €69M;Right-Footed;2 (1);212;0;0.45;1;0;0%;0.0;0.2;0.0
91143491;Nadiem Amiri;1. FSV Mainz 05;M (C);29;€13.5M - €17M;Right-Footed;50 (1);4125;9;6.7;58;23;16%;0.2;0.1;0.0
2000051886;Rafa Marín;Villarreal;D (C);24;€21M - €32M;Right-Footed;49;4421;0;2.2;24;7;0%;0.0;0.0;0.0
50047466;Valentin Rosier;Atlético Pamplona;D (R);29;€275K - €6.8M;Right-Footed;13 (6);1194;0;0.91;5;1;0%;0.0;0.1;1.4
29178504;Djed Spence;Spurs;D (R);25;€25M - €38M;Right-Footed;9 (23);1187;0;0.01;1;0;0%;0.0;0.0;2.7
67222737;Javi Puado;Espanyol;AM (L);28;€44M - €53M;Right-Footed;31;2283;5;4.02;46;18;11%;0.2;0.2;2.8
43036636;Stephan El Shaarawy;AS Roma;AM (L);33;€160K - €1.6M;Right-Footed;2 (4);183;0;0.37;4;1;0%;0.0;0.2;0.5
92074021;Atakan Karazor;VfB Stuttgart;DM;29;€9.2M - €11M;Right-Footed;40;3465;1;0.99;16;3;6%;0.0;0.0;0.1
95079228;Alex Scott;Bournemouth;M (C);22;€51M - €77M;Right-Footed;44;3634;9;4.89;59;23;15%;0.2;0.1;1.4
29165730;Danny Namaso;Auxerre;AM (L);25;€1.2M - €10M;Right-Footed;33;2478;3;7.08;67;24;4%;0.1;0.3;1.2
36141838;Giorgos Vagiannidis;Sporting CP;WB (R);24;€3.1M;Right-Footed;1 (1);99;0;0;0;0;0%;0.0;0.0;1.8
29061164;Dan Burn;Nott'm Forest;D (C);34;€4.4M - €6.6M;Left-Footed;18;1620;0;0.81;5;1;0%;0.0;0.0;0.0
92016244;Mitchell Weiser;SV Werder Bremen;WB (R);32;€750K - €8.4M;Right-Footed;1;90;0;0;0;0;0%;0.0;0.0;1.0
16184737;Romano Schmid;SV Werder Bremen;AM (L);26;€17.5M - €21M;Right-Footed;36;2957;5;6.96;61;21;8%;0.2;0.2;1.8
67184140;Álvaro García;Vallecano;AM (L);33;€4.7M;Left-Footed;37 (1);2271;6;4.88;51;24;12%;0.2;0.2;3.8
14110829;Lucas Boyé;Alavés;ST (C);30;€15M - €17.5M;Right-Footed;36 (1);2668;10;7.97;82;35;12%;0.3;0.3;1.2
70097248;Zeki Çelik;AS Roma;D (R);29;€8M;Right-Footed;8 (14);815;0;0;0;0;0%;0.0;0.0;1.5
49039272;Junior Dina Ebimbe;Brest;WB (R);25;€5.8M - €8.6M;Right-Footed;9 (8);829;0;0.45;5;1;0%;0.0;0.0;0.8
34009930;Cédric Bakambu;Real Hispalis;ST (C);35;€0 - €24K;Right-Footed;3 (25);723;4;5.09;45;22;9%;0.5;0.6;0.7
29055569;James Tarkowski;Everton;D (C);33;€9M - €11M;Right-Footed;34;3060;0;1.15;9;1;0%;0.0;0.0;0.0
13227048;Hicham Boudaoui;OGC Nice;M (C);26;€4.8M - €7.2M;Right-Footed;32 (2);2405;2;2.14;18;4;11%;0.1;0.1;0.0
96088216;Jakub Piotrowski;Udinese;DM;28;€550K - €5.4M;Right-Footed;7 (27);1248;1;1.88;15;4;7%;0.1;0.1;0.0
2000047221;Omari Hutchinson;Nott'm Forest;AM (L);22;€55M - €66M;Left-Footed;9 (22);1026;2;1.94;20;10;10%;0.2;0.2;2.0
28094856;Daniel James;Leeds;AM (R);28;€8.2M - €12.5M;Right-Footed Only;5 (26);1057;2;2.49;22;9;9%;0.2;0.2;5.3
18115949;Jackson Tchatchoua;Wolves;M (R);24;€13M - €15.5M;Right-Footed;8 (13);1045;0;0.79;3;0;0%;0.0;0.1;1.6
85120748;Neal Maupay;Sevilla;ST (C);29;€850K - €9M;Right-Footed;9 (12);829;5;5.19;45;16;11%;0.5;0.6;0.4
65039540;Lyle Foster;Burnley;ST (C);25;€10M;Right-Footed;4 (15);709;2;4.59;33;15;6%;0.3;0.6;0.6
67214595;Unai Núñez;Valencia;D (R);29;€7.4M - €9.2M;Right-Footed;4 (5);548;0;0.31;1;0;0%;0.0;0.1;0.0
85065498;Adrien Tamèze;Torino;DM;32;€325K - €3.4M;Right-Footed;3 (24);711;0;0.62;2;0;0%;0.0;0.1;0.0
2000180822;Brajan Gruda;RB Leipzig;AM (R);22;€27M - €40M;Left-Footed;4 (14);703;0;1.74;20;7;0%;0.0;0.2;2.6
37063774;Sam Beukema;Parthenope;D (C);27;€15M - €22M;Right-Footed;4 (8);649;0;1.65;6;0;0%;0.0;0.2;0.0
67258832;Iván Martín;Girona;M (C);27;€34M - €51M;Left-Footed;36;3000;2;4.39;32;4;6%;0.1;0.1;0.2
28106878;Marcus Edwards;Burnley;AM (R);27;€23M - €35M;Left-Footed;8 (27);1160;3;3.12;31;10;10%;0.2;0.2;4.7
85045661;Dimitri Foulquier;Valencia;D (R);33;€900K - €1.9M;Right-Footed Only;6 (9);711;2;0.17;4;2;50%;0.3;0.0;0.9
43409366;Lorenzo Lucca;Nott'm Forest;ST (C);25;€7.6M - €11.5M;Right-Footed;8 (20);1097;4;6.44;51;24;8%;0.3;0.5;0.4
29186052;Matt O'Riley;Fulham;M (C);25;€35M;Left-Footed;0 (5);49;0;0.11;2;2;0%;0.0;0.0;0.0
51013463;Raúl Jiménez;Fulham;ST (C);35;€85K - €850K;Right-Footed;5 (21);748;1;3.49;29;16;3%;0.1;0.4;0.2
2000088490;Roony Bardghji;Barcelona;AM (R);20;€45M - €67M;Left-Footed;2 (26);682;1;2.41;24;10;4%;0.1;0.3;2.5
2000426277;Christian Kofane;Bayer 04 Leverkusen;ST (C);19;€53M - €63M;Right-Footed;10 (35);1831;13;13.32;94;50;14%;0.6;0.7;0.8
43044345;Mattia Perin;Juventus;GK;33;€4.5M - €8.4M;Right-Footed Only;5 (1);465;0;0;0;0;0%;0.0;0.0;0.0
43083951;Elseid Hysaj;Pisa;D (R);32;€100K - €1M;Right-Footed;5 (2);469;0;0;0;0;0%;0.0;0.0;1.3
43094150;Ivan Provedel;Celesti;GK;32;Not for Sale;Right-Footed Only;36;3240;0;0;0;0;0%;0.0;0.0;0.0
14227360;Máximo Perrone;Como;DM;23;€19.5M - €30M;Left-Footed;36;2701;0;0.56;5;3;0%;0.0;0.0;0.2
29142052;Max Kilman;West Ham;D (C);29;€220K - €7.2M;Left-Footed;0 (3);106;0;0;0;0;0%;0.0;0.0;0.0
28122837;Troy Parrott;AZ;ST (C);24;€21M - €26M;Right-Footed;34;2660;17;10.64;94;52;18%;0.6;0.4;0.7
76064373;Juan David Cabal;Spurs;D (L);25;€17M - €21M;Left-Footed;0 (3);91;0;0;0;0;0%;0.0;0.0;2.0
43083931;Daniele Rugani;Fiorentina;D (C);31;€200K - €2M;Right-Footed;46 (2);4119;0;1.29;15;4;0%;0.0;0.0;0.0
14035968;Walter Benítez;Crystal Palace;GK;33;€600K - €8.4M;Right-Footed;10 (2);916;0;0;0;0;0%;0.0;0.0;0.0
29162667;Marcus Tavernier;Bournemouth;AM (L);27;€32M - €40M;Left-Footed;13 (23);1649;6;3.16;39;15;15%;0.3;0.2;3.0
28025033;Tom Cairney;Fulham;M (C);35;€425K - €1.3M;Left-Footed Only;9 (17);914;0;0.27;3;1;0%;0.0;0.0;0.0
2000019413;Carlos Romero;Espanyol;D (L);24;€45M - €54M;Left-Footed;36;3171;0;0.79;10;1;0%;0.0;0.0;1.1
2000042460;Saud Abdulhamid;RC Lens;WB (R);26;€85K - €5.2M;Right-Footed;4 (14);570;0;0.24;4;1;0%;0.0;0.0;2.2
43500510;Fabio Miretti;Juventus;M (C);22;€16M - €24M;Right-Footed;3 (15);550;2;0.99;11;5;18%;0.3;0.2;0.2
2000020287;Andreas Schjelderup;Benfica;AM (L);22;€60M - €75M;Right-Footed;46 (6);3430;11;9.35;78;28;14%;0.3;0.2;2.7
2000166563;Carlos Baleba;Brighton;DM;22;€51M - €64M;Left-Footed;26 (2);2231;0;1.69;19;6;0%;0.0;0.1;0.2
98010781;Silvan Widmer;1. FSV Mainz 05;D (R);33;€2.3M - €4.7M;Right-Footed;43 (3);2928;0;0.13;2;0;0%;0.0;0.0;2.6
37057370;Pablo Rosario;FC Porto;DM;29;€12M - €18M;Right-Footed;29 (17);2774;0;2.88;23;4;0%;0.0;0.1;0.1
33001438;Lukás Hrádecký;AS Monaco;GK;36;€650K - €6.4M;Right-Footed Only;44;3960;0;0;0;0;0%;0.0;0.0;0.0
29240378;David Møller Wolfe;Wolves;D (L);24;€23M - €34M;Left-Footed;30 (3);2752;0;0.53;6;3;0%;0.0;0.0;1.0
37064720;Lutsharel Geertruida;Sunderland;D (R);25;€8.8M - €13.5M;Right-Footed;36 (3);2758;0;1.43;12;1;0%;0.0;0.0;0.3
2000026180;Conrad Harder;RB Leipzig;ST (C);21;€50M - €76M;Left-Footed;20 (12);2147;12;9.72;95;49;13%;0.5;0.4;1.1
62038612;Marko Dmitrović;Espanyol;GK;34;€450K - €4.6M;Left-Footed;35;3174;0;0;0;0;0%;0.0;0.0;0.0
67173045;Isi Palazón;Vallecano;AM (C);31;Not for Sale;Left-Footed Only;36 (7);2991;9;7.38;68;29;13%;0.3;0.2;2.2
28122195;Fábio Carvalho;Brentford;AM (L);23;€42M - €51M;Right-Footed;13 (22);1537;4;2.63;27;11;15%;0.2;0.2;2.3
2000101061;Gerard Martín;Barcelona;D (L);24;€19.5M - €24M;Left-Footed;6 (8);794;1;0.22;2;2;50%;0.1;0.0;0.7
2000097351;Brice Ambina;PSV;DM;24;€400K - €4.1M;Right-Footed;2 (10);402;0;0.68;6;2;0%;0.0;0.2;0.4
37073317;Kenneth Taylor;Celesti;M (C);24;€13.5M - €16M;Left-Footed;35 (1);3140;2;3.28;28;9;7%;0.1;0.1;0.0
19273277;Dodo;Fiorentina;WB (R);27;€24M - €29M;Right-Footed;42;3547;0;2.24;11;3;0%;0.0;0.1;3.0
24053458;Lovro Majer;VfL Wolfsburg;AM (C);28;€7.2M - €10.5M;Left-Footed;12 (6);1065;2;1.93;22;5;9%;0.2;0.2;1.6
67200930;Gorka Guruzeta;A. Bilbao;ST (C);29;€69M - €102M;Right-Footed;31 (7);2556;13;7.41;71;35;18%;0.5;0.3;1.2
2000210551;William Gomes;FC Porto;AM (L);20;€86M - €107M;Left-Footed;25 (28);2310;6;9.1;85;30;7%;0.2;0.4;2.7
2000061565;Robin Hranáč;TSG Hoffenheim;D (C);26;€4.9M - €9M;Right-Footed Only;16 (3);1425;0;0.98;2;0;0%;0.0;0.1;0.0
48031641;Olivier Boscagli;Brighton;DM;28;€29M - €35M;Left-Footed;5 (8);753;0;0.21;1;0;0%;0.0;0.0;0.4
2000124157;Javi Rodríguez;Vigo;D (R);22;€50M - €59M;Right-Footed;46;4135;0;2.02;25;5;0%;0.0;0.0;0.1
2000120742;Evan Ferguson;AS Roma;ST (C);21;€31M - €47M;Right-Footed;31 (9);2548;12;11.71;99;50;12%;0.4;0.4;0.7
95059117;Geny;Sporting CP;AM (R);25;€37M - €45M;Left-Footed Only;13 (17);1420;2;5.89;47;22;4%;0.1;0.4;2.9
2000078824;Nelson Deossa;Real Hispalis;M (C);26;€14.5M - €21M;Left-Footed;1 (6);215;0;0.36;3;1;0%;0.0;0.2;0.0
38045397;András Schäfer;1. FC Union Berlin;DM;27;€1.9M - €3.9M;Right-Footed;1 (8);192;0;0.73;3;1;0%;0.0;0.3;0.0
78027200;Leandro Cabrera;Espanyol;D (C);34;€140K - €1.4M;Left-Footed;38;3354;0;0.75;7;0;0%;0.0;0.0;0.0
67245418;Abel Ruiz;Girona;ST (C);26;€26M - €38M;Right-Footed;26 (12);2567;14;13.05;117;56;12%;0.5;0.5;0.8
2000190386;Karl Etta Eyong;Levante;ST (C);22;€22M - €33M;Right-Footed;29;2597;11;10.24;96;44;11%;0.4;0.4;0.6
67148381;Antonio Raíllo;Mallorca;D (C);34;€3.2M - €6.2M;Right-Footed;40;3501;0;0.53;8;0;0%;0.0;0.0;0.0
28106684;Joe Willock;Newcastle;M (C);26;€4.8M;Right-Footed;5 (32);1372;2;0.97;7;3;29%;0.1;0.1;0.2
16147700;Maximilian Wöber;SV Werder Bremen;D (L);28;€12.5M - €19M;Left-Footed;1 (4);228;0;0;0;0;0%;0.0;0.0;0.0
45111131;Tsuyoshi Watanabe;Feyenoord;D (C);29;€15M - €18.5M;Right-Footed;38;3296;2;2.56;18;4;11%;0.1;0.1;0.0
37050136;Justin Bijlow;Genoa;GK;28;€12.5M - €18.5M;Right-Footed Only;29;2593;0;0;0;0;0%;0.0;0.0;0.0
28110835;Dan Ballard;Sunderland;D (C);26;€21M - €26M;Right-Footed;14 (4);1311;1;1.04;7;1;14%;0.1;0.1;0.1
28087685;Josh Cullen;Burnley;DM;30;€3.8M - €7.4M;Right-Footed;17 (8);1637;0;0.89;7;0;0%;0.0;0.0;0.1
96085886;Kamil Grabara;VfL Wolfsburg;GK;27;€7.4M;Right-Footed Only;31;2820;0;0;0;0;0%;0.0;0.0;0.0
28127875;Carney Chukwuemeka;Borussia Dortmund;M (C);22;€49M - €61M;Right-Footed;0 (17);332;2;2.48;14;4;14%;0.5;0.7;1.6
